#Software: Microsoft Internet Information Services 8.0
#Version: 1.0
#Date: 2017-05-08 06:55:51
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2017-05-08 07:36:33 ::1 GET /User - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/Dashboard/ViewDashboard 200 0 0 1272
2017-05-08 07:36:33 ::1 GET /__browserLink/requestData/fa171d4e0f6449ebb91d44a8ec4294da version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User 200 0 0 95
2017-05-08 07:36:33 ::1 GET /AjaxCall/GetCompanyList/ - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User 200 0 0 297
2017-05-08 07:36:34 ::1 GET /AjaxCall/GetBusinessUnitList/ CompanyId=0 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User 200 0 0 1105
2017-05-08 07:36:34 ::1 GET /AjaxCall/GetBusinessUnitList/ CompanyId=0 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User 200 0 0 76
2017-05-08 07:36:37 ::1 GET /User/Edit/278 - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User 200 0 0 1444
2017-05-08 07:36:37 ::1 GET /User/GetAllEnabledTransactionMappingAccorssAllRoles _=1494228998179 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 60
2017-05-08 07:36:37 ::1 GET /AjaxCall/GetCompanyList/ _=1494228998243 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 217
2017-05-08 07:36:37 ::1 GET /AjaxCall/GetBusinessUnitList/ CompanyId=11&_=1494228998469 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 153
2017-05-08 07:36:37 ::1 GET /__browserLink/requestData/125d65dadea04c3391a4e86961d4481b version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 175
2017-05-08 07:36:37 ::1 GET /AjaxCall/GetCostCenterList/ CompanyId=11&BusinessUnitId=34&_=1494228998622 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 168
2017-05-08 07:36:39 ::1 GET /User/GetProjectConfigurationLabelInfo RoleId=41&_=1494228998246 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/User/Edit/278 200 0 0 765
2017-05-08 07:36:47 ::1 GET /settings - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 - 200 0 0 1776
2017-05-08 07:36:47 ::1 GET /images/icons/cross.png - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings 200 0 0 8
2017-05-08 07:36:47 ::1 GET /__browserLink/requestData/4a1df2960dc0459b8cbcaaf62980a3ea version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings 200 0 0 65
2017-05-08 07:36:57 ::1 GET /settings page=1 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings 200 0 0 716
2017-05-08 07:36:57 ::1 GET /__browserLink/requestData/d65f0192fec94d6886eb351bd8a4177c version=2 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings?page=1 200 0 0 65
2017-05-08 07:37:09 ::1 GET /settings/Edit/163 - 51722 - ::1 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 http://localhost:51722/settings?page=1 200 0 0 577
